subject,session,task,stimulus_label,n_present_channels,dense_file,band_file,meta_file,n_kept_windows,n_dropped_windows,status
sub-16,ses-02,task-monkey5_run-01,Monkey 5,57,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-02/task-monkey5_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-02/task-monkey5_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-02/task-monkey5_run-01/run_meta_master61_masked.json,49,11,ok
sub-16,ses-02,task-monkey5_run-02,Monkey 5,56,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-02/task-monkey5_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-02/task-monkey5_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-02/task-monkey5_run-02/run_meta_master61_masked.json,45,11,ok
sub-17,ses-01,task-inscapes,Inscapes,53,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-01/task-inscapes/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-01/task-inscapes/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-01/task-inscapes/run_meta_master61_masked.json,72,25,ok
sub-17,ses-01,task-tp_run-01,The Present,53,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-01/task-tp_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-01/task-tp_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-01/task-tp_run-01/run_meta_master61_masked.json,27,8,ok
sub-17,ses-02,task-dmh_run-01,Despicable Me (Hungarian),59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-02/task-dmh_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-02/task-dmh_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-02/task-dmh_run-01/run_meta_master61_masked.json,63,28,ok
sub-17,ses-02,task-dmh_run-02,Despicable Me (Hungarian),55,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-02/task-dmh_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-02/task-dmh_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-02/task-dmh_run-02/run_meta_master61_masked.json,36,31,ok
sub-17,ses-02,task-inscapes,Inscapes,58,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-02/task-inscapes/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-02/task-inscapes/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-02/task-inscapes/run_meta_master61_masked.json,80,29,ok
sub-17,ses-02,task-monkey2_run-01,Monkey 2,60,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-02/task-monkey2_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-02/task-monkey2_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-02/task-monkey2_run-01/run_meta_master61_masked.json,43,14,ok
sub-17,ses-02,task-monkey2_run-02,Monkey 2,53,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-02/task-monkey2_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-02/task-monkey2_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-02/task-monkey2_run-02/run_meta_master61_masked.json,24,17,ok
sub-17,ses-02,task-monkey5_run-01,Monkey 5,59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-02/task-monkey5_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-02/task-monkey5_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-02/task-monkey5_run-01/run_meta_master61_masked.json,43,18,ok
sub-17,ses-02,task-monkey5_run-02,Monkey 5,58,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-02/task-monkey5_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-02/task-monkey5_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-02/task-monkey5_run-02/run_meta_master61_masked.json,25,20,ok
sub-17,ses-03,task-dme_run-01,Despicable Me (English),58,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-03/task-dme_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-03/task-dme_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-03/task-dme_run-01/run_meta_master61_masked.json,68,33,ok
sub-17,ses-03,task-dme_run-02,Despicable Me (English),56,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-03/task-dme_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-03/task-dme_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-03/task-dme_run-02/run_meta_master61_masked.json,72,27,ok
sub-17,ses-03,task-inscapes,Inscapes,59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-03/task-inscapes/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-03/task-inscapes/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-03/task-inscapes/run_meta_master61_masked.json,109,23,ok
sub-17,ses-03,task-monkey1_run-01,Monkey 1,58,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-03/task-monkey1_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-03/task-monkey1_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-03/task-monkey1_run-01/run_meta_master61_masked.json,22,24,ok
sub-17,ses-03,task-monkey1_run-02,Monkey 1,57,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-03/task-monkey1_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-03/task-monkey1_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-03/task-monkey1_run-02/run_meta_master61_masked.json,44,10,ok
sub-17,ses-03,task-tp_run-01,The Present,59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-03/task-tp_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-03/task-tp_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-03/task-tp_run-01/run_meta_master61_masked.json,44,9,ok
sub-17,ses-03,task-tp_run-02,The Present,60,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-03/task-tp_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-03/task-tp_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-17/ses-03/task-tp_run-02/run_meta_master61_masked.json,28,15,ok
sub-18,ses-01,task-dme_run-01,Despicable Me (English),54,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-18/ses-01/task-dme_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-18/ses-01/task-dme_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-18/ses-01/task-dme_run-01/run_meta_master61_masked.json,114,13,ok
sub-18,ses-01,task-dme_run-02,Despicable Me (English),58,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-18/ses-01/task-dme_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-18/ses-01/task-dme_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-18/ses-01/task-dme_run-02/run_meta_master61_masked.json,94,25,ok
sub-18,ses-01,task-inscapes,Inscapes,56,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-18/ses-01/task-inscapes/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-18/ses-01/task-inscapes/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-18/ses-01/task-inscapes/run_meta_master61_masked.json,97,27,ok
sub-18,ses-01,task-monkey1_run-01,Monkey 1,58,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-18/ses-01/task-monkey1_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-18/ses-01/task-monkey1_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-18/ses-01/task-monkey1_run-01/run_meta_master61_masked.json,54,10,ok
sub-18,ses-01,task-monkey1_run-02,Monkey 1,60,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-18/ses-01/task-monkey1_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-18/ses-01/task-monkey1_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-18/ses-01/task-monkey1_run-02/run_meta_master61_masked.json,51,10,ok
sub-18,ses-01,task-tp_run-01,The Present,56,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-18/ses-01/task-tp_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-18/ses-01/task-tp_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-18/ses-01/task-tp_run-01/run_meta_master61_masked.json,39,10,ok
sub-18,ses-01,task-tp_run-02,The Present,59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-18/ses-01/task-tp_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-18/ses-01/task-tp_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-18/ses-01/task-tp_run-02/run_meta_master61_masked.json,46,9,ok
sub-19,ses-01,task-dme_run-01,Despicable Me (English),52,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-01/task-dme_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-01/task-dme_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-01/task-dme_run-01/run_meta_master61_masked.json,80,37,ok
sub-19,ses-01,task-dme_run-02,Despicable Me (English),48,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-01/task-dme_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-01/task-dme_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-01/task-dme_run-02/run_meta_master61_masked.json,55,56,ok
sub-19,ses-01,task-inscapes,Inscapes,51,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-01/task-inscapes/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-01/task-inscapes/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-01/task-inscapes/run_meta_master61_masked.json,73,75,ok
sub-19,ses-01,task-monkey1_run-01,Monkey 1,53,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-01/task-monkey1_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-01/task-monkey1_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-01/task-monkey1_run-01/run_meta_master61_masked.json,39,17,ok
sub-19,ses-01,task-monkey1_run-02,Monkey 1,52,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-01/task-monkey1_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-01/task-monkey1_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-01/task-monkey1_run-02/run_meta_master61_masked.json,32,20,ok
sub-19,ses-01,task-tp_run-01,The Present,53,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-01/task-tp_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-01/task-tp_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-01/task-tp_run-01/run_meta_master61_masked.json,57,6,ok
sub-19,ses-01,task-tp_run-02,The Present,56,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-01/task-tp_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-01/task-tp_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-01/task-tp_run-02/run_meta_master61_masked.json,46,9,ok
sub-19,ses-02,task-dmh_run-01,Despicable Me (Hungarian),58,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-02/task-dmh_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-02/task-dmh_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-02/task-dmh_run-01/run_meta_master61_masked.json,90,29,ok
sub-19,ses-02,task-dmh_run-02,Despicable Me (Hungarian),55,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-02/task-dmh_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-02/task-dmh_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-02/task-dmh_run-02/run_meta_master61_masked.json,74,37,ok
sub-19,ses-02,task-inscapes,Inscapes,57,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-02/task-inscapes/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-02/task-inscapes/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-02/task-inscapes/run_meta_master61_masked.json,98,22,ok
sub-19,ses-02,task-monkey2_run-01,Monkey 2,58,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-02/task-monkey2_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-02/task-monkey2_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-02/task-monkey2_run-01/run_meta_master61_masked.json,44,17,ok
sub-19,ses-02,task-monkey2_run-02,Monkey 2,55,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-02/task-monkey2_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-02/task-monkey2_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-02/task-monkey2_run-02/run_meta_master61_masked.json,27,23,ok
sub-19,ses-02,task-monkey5_run-01,Monkey 5,59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-02/task-monkey5_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-02/task-monkey5_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-02/task-monkey5_run-01/run_meta_master61_masked.json,37,20,ok
sub-19,ses-02,task-monkey5_run-02,Monkey 5,54,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-02/task-monkey5_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-02/task-monkey5_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-19/ses-02/task-monkey5_run-02/run_meta_master61_masked.json,31,28,ok
sub-20,ses-01,task-dme_run-01,Despicable Me (English),56,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-01/task-dme_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-01/task-dme_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-01/task-dme_run-01/run_meta_master61_masked.json,66,33,ok
sub-20,ses-01,task-dme_run-02,Despicable Me (English),56,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-01/task-dme_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-01/task-dme_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-01/task-dme_run-02/run_meta_master61_masked.json,75,27,ok
sub-20,ses-01,task-inscapes,Inscapes,55,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-01/task-inscapes/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-01/task-inscapes/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-01/task-inscapes/run_meta_master61_masked.json,68,33,ok
sub-20,ses-01,task-monkey1_run-01,Monkey 1,55,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-01/task-monkey1_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-01/task-monkey1_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-01/task-monkey1_run-01/run_meta_master61_masked.json,45,16,ok
sub-20,ses-01,task-monkey1_run-02,Monkey 1,57,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-01/task-monkey1_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-01/task-monkey1_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-01/task-monkey1_run-02/run_meta_master61_masked.json,51,18,ok
sub-20,ses-01,task-tp_run-01,The Present,52,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-01/task-tp_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-01/task-tp_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-01/task-tp_run-01/run_meta_master61_masked.json,37,9,ok
sub-20,ses-01,task-tp_run-02,The Present,52,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-01/task-tp_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-01/task-tp_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-01/task-tp_run-02/run_meta_master61_masked.json,42,25,ok
sub-20,ses-02,task-dmh_run-01,Despicable Me (Hungarian),61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-02/task-dmh_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-02/task-dmh_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-02/task-dmh_run-01/run_meta_master61_masked.json,73,31,ok
sub-20,ses-02,task-dmh_run-02,Despicable Me (Hungarian),59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-02/task-dmh_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-02/task-dmh_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-02/task-dmh_run-02/run_meta_master61_masked.json,71,31,ok
sub-20,ses-02,task-inscapes,Inscapes,59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-02/task-inscapes/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-02/task-inscapes/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-02/task-inscapes/run_meta_master61_masked.json,65,32,ok
sub-20,ses-02,task-monkey2_run-01,Monkey 2,61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-02/task-monkey2_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-02/task-monkey2_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-02/task-monkey2_run-01/run_meta_master61_masked.json,26,26,ok
